Date,VALE3,PETR4,ITUB4,PETR3,BBDC4,BBAS3,WEGE3,ELET3,SBSP3,B3SA3,ABEV3,ITSA4,BPAC11,EQTL3,RENT3,JBSS3,PRIO3,RDOR3,SUZB3,EMBR3,RADL3,RAIL3,VBBR3,GGBR4,UGPA3,BBSE3,ENEV3,VIVT3,CMIG4,BBDC3
2022-10-19,61.55099868774414,22.52424430847168,26.07008171081543,24.42877769470215,17.46993637084961,18.178028106689453,33.49630355834961,46.54953384399414,54.274967193603516,13.226984024047852,13.44210147857666,7.704586982727051,26.01789665222168,27.42806053161621,64.98075103759766,22.14225959777832,33.37639236450195,28.724571228027344,46.416839599609375,12.350000381469727,21.948286056518555,20.534679412841797,16.125675201416016,17.376094818115234,12.595782279968262,24.246946334838867,13.739999771118164,36.25428771972656,6.46613883972168,14.488784790039062
2022-10-20,62.33866882324219,23.191959381103516,26.475217819213867,25.08411979675293,17.67013168334961,19.029109954833984,33.5059700012207,47.02132034301758,54.112548828125,12.994932174682617,13.577515602111816,7.860306262969971,26.1793212890625,27.42806053161621,63.4027214050293,21.969810485839844,33.156742095947266,28.502124786376953,46.77519607543945,12.350000381469727,22.117265701293945,20.534679412841797,16.081491470336914,17.813695907592773,12.576667785644531,24.60659408569336,13.8100004196167,35.83574295043945,6.577320575714111,14.67965316772461
2022-10-21,64.16502380371094,23.986862182617188,27.355968475341797,25.939191818237305,18.044429779052734,19.50046730041504,34.027992248535156,48.131980895996094,56.11884307861328,13.579704284667969,13.821261405944824,8.067941665649414,27.147871017456055,27.748685836791992,64.0132827758789,22.20261573791504,33.79571533203125,29.159791946411133,46.860069274902344,12.529999732971191,22.57726287841797,21.090206146240234,16.311229705810547,18.163776397705078,12.978052139282227,24.38913345336914,13.819999694824219,35.59528732299805,6.7411675453186035,15.070069313049316
2022-10-24,62.260772705078125,21.780223846435547,26.114118576049805,23.373985290527344,17.27842903137207,17.54517936706543,33.7573127746582,47.1785774230957,55.85133361816406,13.032060623168945,13.703902244567871,7.756494045257568,26.587631225585938,27.35033416748047,63.6375617980957,22.42679786682129,33.43629837036133,28.444093704223633,48.49154281616211,12.619999885559082,22.83072853088379,20.881881713867188,15.639695167541504,18.082988739013672,12.567110061645508,23.996028900146484,13.75,35.443885803222656,6.682650566101074,14.367321968078613
2022-10-25,62.260772705078125,21.322357177734375,25.902738571166992,23.024465560913086,17.173973083496094,17.244033813476562,33.88298416137695,46.29397964477539,55.34498596191406,12.855700492858887,13.460156440734863,7.712001323699951,26.18881607055664,27.22402572631836,61.79653549194336,22.331951141357422,33.735816955566406,28.144275665283203,49.066802978515625,13.149999618530273,22.50215721130371,20.415637969970703,15.356942176818848,17.98200225830078,12.051046371459961,23.619653701782227,13.630000114440918,35.26577377319336,6.524656295776367,14.263212203979492
2022-10-26,63.64569854736328,20.8009033203125,25.347867965698242,22.606290817260742,16.425392150878906,16.633005142211914,36.71542739868164,44.56410217285156,54.31317901611328,12.233800888061523,13.631681442260742,7.511786937713623,24.992374420166016,26.66050148010254,59.532814025878906,21.374868392944336,33.276554107666016,27.02237319946289,49.79295349121094,12.770000457763672,22.02338981628418,20.008913040161133,14.809111595153809,17.934879302978516,11.668778419494629,23.452375411987305,13.180000305175781,35.54185104370117,6.278883934020996,13.707952499389648
2022-10-27,61.37788009643555,20.959882736206055,25.814661026000977,22.674949645996094,16.730052947998047,16.842500686645508,37.53712844848633,46.775596618652344,55.53606414794922,12.883546829223633,14.046951293945312,7.704586982727051,25.9134464263916,27.748685836791992,62.49161148071289,21.495580673217773,33.55610275268555,28.211978912353516,50.0947265625,12.899999618530273,22.774398803710938,20.7926025390625,15.542498588562012,17.89448356628418,12.318635940551758,24.405860900878906,13.630000114440918,36.44131088256836,6.536358833312988,13.976905822753906
2022-10-28,58.38299560546875,20.711875915527344,26.017236709594727,22.331668853759766,16.825794219970703,16.942888259887695,37.189109802246094,47.591392517089844,56.883148193359375,13.162010192871094,14.236531257629395,7.712001323699951,26.03688621520996,27.768117904663086,62.94247055053711,22.237106323242188,33.96544647216797,29.401580810546875,51.97139358520508,13.130000114440918,23.31888198852539,21.07036590576172,15.515990257263184,17.241451263427734,12.414203643798828,24.5229549407959,13.640000343322754,36.61051559448242,6.641690254211426,14.081014633178711
2022-10-31,58.10601043701172,18.95673942565918,26.774673461914062,20.758840560913086,17.287139892578125,16.157278060913086,38.938846588134766,48.96743392944336,57.418155670166016,13.960269927978516,14.444165229797363,7.9641242027282715,27.480215072631836,29.176925659179688,66.25820922851562,21.521446228027344,35.333248138427734,31.113447189331055,50.170169830322266,13.75,24.698863983154297,21.963176727294922,16.125675201416016,17.335702896118164,12.81558609008789,24.832420349121094,14.180000305175781,36.78862380981445,6.653391361236572,14.436729431152344
2022-11-01,59.87177658081055,18.988536834716797,26.84310531616211,20.827497482299805,17.38288688659668,16.541353225708008,38.097816467285156,48.70205307006836,57.59012222290039,14.034525871276855,14.254585266113281,7.978957176208496,27.55617904663086,29.147777557373047,66.2957763671875,21.469715118408203,37.070457458496094,32.18699645996094,49.85896301269531,13.720000267028809,24.501724243164062,21.675493240356445,16.788373947143555,17.65885353088379,13.379433631896973,24.840784072875977,14.119999885559082,36.370059967041016,6.881608486175537,14.497458457946777
2022-11-03,58.12333297729492,19.04576873779297,26.649229049682617,20.8836727142334,17.08576011657715,16.88614273071289,38.861507415771484,49.802886962890625,57.32261657714844,14.275859832763672,14.462220191955566,7.9641242027282715,27.432741165161133,28.88545036315918,67.98650360107422,21.495580673217773,36.68108367919922,32.25469207763672,50.84916305541992,13.59000015258789,24.539274215698242,21.645732879638672,17.062288284301758,17.35590171813965,13.618352890014648,24.748781204223633,13.640000343322754,37.13593292236328,6.922570705413818,14.208468437194824
2022-11-04,62.537757873535156,17.996501922607422,26.746164321899414,19.791427612304688,16.90279197692871,17.13492202758789,39.44153594970703,50.68748474121094,56.98823928833008,14.48006820678711,14.850407600402832,7.986371994018555,27.926509857177734,29.20607566833496,69.09489440917969,22.038789749145508,37.58962631225586,32.20633316040039,51.37727355957031,13.539999961853027,24.85845375061035,20.296594619750977,17.23017120361328,18.150312423706055,13.67569351196289,24.907695770263672,14.210000038146973,36.583797454833984,6.940126895904541,14.173731803894043
2022-11-07,62.208839416503906,17.265199661254883,26.138099670410156,19.11735725402832,16.345170974731445,16.536989212036133,39.53820037841797,47.96488571166992,55.52650833129883,14.201603889465332,14.769159317016602,7.845480442047119,27.00543785095215,28.117891311645508,66.95329284667969,21.90083122253418,36.361595153808594,31.62604522705078,51.848793029785156,13.329999923706055,24.501724243164062,20.05851173400879,16.29355812072754,17.88775062561035,12.958938598632812,25.166976928710938,13.720000267028809,36.3166389465332,6.735315799713135,13.800280570983887
